SpecialDay,Month,OperatingSystems,Browser,Region,VisitorType,Weekend,Revenue
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,New_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,TRUE,FALSE
0,Mar,2,5,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,9,New_Visitor,FALSE,FALSE
0,Mar,2,4,1,New_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,6,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,TRUE,FALSE
0,Mar,4,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,New_Visitor,FALSE,FALSE
0,Mar,2,2,9,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,7,New_Visitor,FALSE,FALSE
0,Mar,2,2,9,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,New_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,New_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,TRUE
0,Mar,1,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,TRUE
0,Mar,2,4,8,Returning_Visitor,FALSE,TRUE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,3,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,7,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,4,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,2,New_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,5,Returning_Visitor,FALSE,FALSE
0,Mar,3,3,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,9,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,4,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,New_Visitor,FALSE,FALSE
0,Mar,4,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,TRUE,TRUE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,7,Returning_Visitor,TRUE,TRUE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,10,2,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,1,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,5,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,New_Visitor,TRUE,FALSE
0,Mar,2,5,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,9,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,9,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,New_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,9,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,6,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,9,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,New_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,TRUE
0,Mar,2,5,6,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,New_Visitor,TRUE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,9,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,5,New_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,4,2,2,New_Visitor,TRUE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,New_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,7,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,New_Visitor,TRUE,TRUE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,6,6,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,9,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,TRUE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,4,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,5,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,New_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,5,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,3,2,7,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,9,New_Visitor,FALSE,FALSE
0,Mar,1,1,3,New_Visitor,FALSE,FALSE
0,Mar,3,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,TRUE
0,Mar,1,1,6,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,7,New_Visitor,TRUE,FALSE
0,Mar,3,2,8,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,3,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,4,9,New_Visitor,FALSE,TRUE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,4,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,9,New_Visitor,FALSE,TRUE
0,Mar,3,3,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,10,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,7,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,3,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,5,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,1,New_Visitor,TRUE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,10,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,5,Returning_Visitor,TRUE,TRUE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,1,1,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,10,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,New_Visitor,TRUE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,New_Visitor,FALSE,TRUE
0,Mar,3,2,3,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,8,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,2,New_Visitor,TRUE,TRUE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,5,3,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,3,Returning_Visitor,FALSE,TRUE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,2,New_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,4,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,7,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,5,Returning_Visitor,TRUE,FALSE
0,Mar,2,7,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,5,4,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,6,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,9,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,6,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,3,New_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,4,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,New_Visitor,TRUE,FALSE
0,Mar,2,5,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,TRUE
0,Mar,2,4,7,New_Visitor,TRUE,FALSE
0,Mar,1,8,4,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,7,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,5,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,3,Returning_Visitor,FALSE,TRUE
0,Mar,1,1,6,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,New_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,3,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,New_Visitor,TRUE,FALSE
0,Mar,1,1,1,New_Visitor,FALSE,TRUE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,7,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,May,3,2,4,Returning_Visitor,FALSE,TRUE
0.8,May,3,2,1,Returning_Visitor,FALSE,FALSE
0,May,2,2,1,Returning_Visitor,FALSE,TRUE
0,May,2,2,4,Returning_Visitor,FALSE,FALSE
0.6,May,2,2,3,Returning_Visitor,FALSE,FALSE
0,May,3,2,6,Returning_Visitor,FALSE,FALSE
0,May,1,1,1,Returning_Visitor,FALSE,FALSE
0,May,2,2,1,New_Visitor,FALSE,TRUE
0,May,2,5,4,Returning_Visitor,FALSE,FALSE
0,May,1,2,5,Returning_Visitor,FALSE,FALSE
0.8,May,2,2,1,Returning_Visitor,FALSE,FALSE
0,May,1,1,1,Returning_Visitor,TRUE,FALSE
0.4,May,2,2,1,Returning_Visitor,FALSE,FALSE
0.6,May,1,1,1,Returning_Visitor,FALSE,FALSE
0,May,4,2,1,New_Visitor,FALSE,FALSE
0,May,1,1,1,Returning_Visitor,FALSE,FALSE
0.6,May,1,1,1,Returning_Visitor,FALSE,FALSE
0.6,May,2,5,1,Returning_Visitor,FALSE,TRUE
0,May,2,2,1,Returning_Visitor,FALSE,FALSE
0,May,2,2,7,Returning_Visitor,FALSE,TRUE
0,May,2,2,4,Returning_Visitor,FALSE,FALSE
0,May,3,2,1,Returning_Visitor,TRUE,FALSE
0,May,2,2,1,Returning_Visitor,FALSE,FALSE
0,May,3,6,3,New_Visitor,FALSE,FALSE
0,May,2,4,1,Returning_Visitor,FALSE,FALSE
0,May,3,2,6,Returning_Visitor,FALSE,FALSE
0,May,2,2,3,Returning_Visitor,FALSE,FALSE
0,May,2,2,1,Returning_Visitor,FALSE,FALSE
0,May,1,1,1,Returning_Visitor,TRUE,FALSE
0.6,May,2,2,1,Returning_Visitor,FALSE,FALSE
0.6,May,1,1,1,Returning_Visitor,FALSE,FALSE
0.6,May,2,2,1,Returning_Visitor,FALSE,TRUE
0,May,2,2,6,Returning_Visitor,TRUE,FALSE
0.8,May,2,4,1,Returning_Visitor,FALSE,FALSE
0,May,3,2,3,New_Visitor,FALSE,FALSE
0,May,2,2,4,New_Visitor,TRUE,FALSE
0.6,May,1,1,4,Returning_Visitor,FALSE,FALSE
0,May,2,2,1,Returning_Visitor,FALSE,FALSE
0.8,May,2,5,4,Returning_Visitor,FALSE,FALSE
0,May,2,4,1,Returning_Visitor,FALSE,FALSE
0,May,2,2,4,New_Visitor,TRUE,TRUE
